Sales Month,Primary Platform (Original),Secondary Platform,Store Name,Brand Name,Product Code,Sales Amount,Sales Quantity,Primary Platform
2021-01,天猫,天猫超市,茅台天猫超市,茅台,533161787579,201814825.0,32817,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,533161787579,64894717.0,10827,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,533161787579,5589172.0,920,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,627347080760,40173068.0,8302,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,627347080760,20663000.0,4246,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,627347080760,686904.0,141,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,610201548194,45762623.0,17608,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,610201548194,7269698.0,2797,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,609652081782,36143964.0,11672,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,609652081782,10504130.0,3390,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,609652081782,890209.0,287,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,633583589962,21145544.0,4325,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,633583589962,20773587.0,4384,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,633583589962,50877.0,11,Tmall
2021-01,天猫,天猫超市,五粮液天猫超市,五粮液,600933518625,30460848.0,13989,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,600933518625,4187756.0,1871,Tmall
2021-03,天猫,天猫超市,五粮液天猫超市,五粮液,600933518625,3157904.0,1358,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,591239141090,30513147.0,6104,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,591239141090,6595964.0,1319,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,18817542665,35571320.0,34092,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,18817542665,332897.0,333,Tmall
2021-01,天猫,天猫超市,郎酒天猫超市,郎酒,543748132678,13336577.0,10133,Tmall
2021-02,天猫,天猫超市,郎酒天猫超市,郎酒,543748132678,7582201.0,5777,Tmall
2021-03,天猫,天猫超市,郎酒天猫超市,郎酒,543748132678,2895585.0,2145,Tmall
2021-01,天猫,天猫超市,五粮液天猫超市,五粮液,596760623769,12836188.0,1967,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,596760623769,9099457.0,1395,Tmall
2021-03,天猫,天猫超市,五粮液天猫超市,五粮液,596760623769,1643942.0,239,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,599889638474,5789694.0,4147,Tmall
2021-03,天猫,天猫超市,五粮液天猫超市,五粮液,599889638474,3474953.0,2419,Tmall
2021-01,天猫,天猫超市,五粮液天猫超市,五粮液,599889638474,3038475.0,2433,Tmall
2021-01,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,523166191917,5757965.0,12497,Tmall
2021-02,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,523166191917,4402534.0,9742,Tmall
2021-03,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,523166191917,988302.0,2130,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,562434304478,5415095.0,5190,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,562434304478,4831566.0,4564,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,562434304478,374502.0,314,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,570181580532,6140331.0,20710,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,570181580532,2739339.0,8705,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,570181580532,236822.0,763,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,561332511575,5495436.0,6218,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,561332511575,3199855.0,3496,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,561332511575,243017.0,257,Tmall
2021-01,天猫,天猫超市,五粮液天猫超市,五粮液,596755623474,3671366.0,3341,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,596755623474,2678640.0,2381,Tmall
2021-03,天猫,天猫超市,五粮液天猫超市,五粮液,596755623474,1685058.0,1417,Tmall
2021-01,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,526173040234,4309894.0,7850,Tmall
2021-02,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,526173040234,1664668.0,2968,Tmall
2021-03,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,526173040234,1046361.0,1946,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,562596978954,5667585.0,8306,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,562596978954,1157637.0,1617,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,562596978954,119983.0,158,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,568769987529,3812502.0,5239,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,568769987529,2919403.0,3852,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,568769987529,59409.0,78,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,619799972141,6717857.0,1792,Tmall
2021-01,天猫,天猫超市,剑南春天猫超市,剑南春,627895773753,5130379.0,5795,Tmall
2021-02,天猫,天猫超市,剑南春天猫超市,剑南春,627895773753,1424140.0,1589,Tmall
2021-03,天猫,天猫超市,剑南春天猫超市,剑南春,627895773753,114903.0,123,Tmall
2021-01,天猫,天猫超市,古井贡天猫超市,古井贡,36189070497,3343037.0,5546,Tmall
2021-02,天猫,天猫超市,古井贡天猫超市,古井贡,36189070497,2318395.0,3906,Tmall
2021-03,天猫,天猫超市,古井贡天猫超市,古井贡,36189070497,335064.0,577,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,609390840832,5377286.0,1681,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,609390840832,339183.0,106,Tmall
2021-01,天猫,天猫超市,五粮液天猫超市,五粮液,594000355160,3269343.0,9296,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,594000355160,1801828.0,5062,Tmall
2021-03,天猫,天猫超市,五粮液天猫超市,五粮液,594000355160,428998.0,1332,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,638984117889,5486942.0,781,Tmall
2021-01,天猫,天猫超市,剑南春天猫超市,剑南春,589077384454,4016715.0,5027,Tmall
2021-02,天猫,天猫超市,剑南春天猫超市,剑南春,589077384454,1207469.0,1511,Tmall
2021-03,天猫,天猫超市,剑南春天猫超市,剑南春,589077384454,195966.0,225,Tmall
2021-01,天猫,天猫超市,赖茅天猫超市,赖茅,530899370324,2163375.0,901,Tmall
2021-02,天猫,天猫超市,赖茅天猫超市,赖茅,530899370324,1640742.0,670,Tmall
2021-03,天猫,天猫超市,赖茅天猫超市,赖茅,530899370324,1566154.0,606,Tmall
2021-02,天猫,天猫超市,剑南春天猫超市,剑南春,532583189339,2167196.0,825,Tmall
2021-01,天猫,天猫超市,剑南春天猫超市,剑南春,532583189339,2081675.0,792,Tmall
2021-03,天猫,天猫超市,剑南春天猫超市,剑南春,532583189339,767344.0,272,Tmall
2021-01,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,563402235367,3542672.0,12383,Tmall
2021-02,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,563402235367,669315.0,2250,Tmall
2021-03,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,563402235367,553927.0,1930,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,631409525162,2097283.0,1023,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,631409525162,1169316.0,596,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,631409525162,1107254.0,554,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,25707360142,3019944.0,8658,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,25707360142,892585.0,2558,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,25707360142,130543.0,374,Tmall
2021-01,天猫,天猫超市,五粮液天猫超市,五粮液,603277595970,2447922.0,5734,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,603277595970,1458171.0,3437,Tmall
2021-03,天猫,天猫超市,五粮液天猫超市,五粮液,603277595970,134664.0,309,Tmall
2021-01,天猫,天猫超市,五粮液天猫超市,五粮液,540103784273,3414524.0,560,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,540103784273,324261.0,53,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,541416983849,3555380.0,5487,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,541416983849,153771.0,237,Tmall
2021-01,天猫,天猫超市,赖茅天猫超市,赖茅,538707069817,1510565.0,1339,Tmall
2021-02,天猫,天猫超市,赖茅天猫超市,赖茅,538707069817,1169704.0,1037,Tmall
2021-03,天猫,天猫超市,赖茅天猫超市,赖茅,538707069817,1014334.0,831,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,561198433347,1794852.0,1714,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,561198433347,1675091.0,1595,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,561198433347,146341.0,131,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,620017913203,1921143.0,479,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,620017913203,1364039.0,320,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,620017913203,259951.0,50,Tmall
2021-01,天猫,天猫超市,国窖1573天猫超市,国窖1573,542628792475,1946229.0,908,Tmall
2021-02,天猫,天猫超市,国窖1573天猫超市,国窖1573,542628792475,1166115.0,519,Tmall
2021-03,天猫,天猫超市,国窖1573天猫超市,国窖1573,542628792475,425017.0,181,Tmall
2021-01,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,526117179063,1789027.0,669,Tmall
2021-02,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,526117179063,999822.0,374,Tmall
2021-03,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,526117179063,731878.0,279,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,569340512754,2578366.0,4095,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,569340512754,794724.0,1217,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,569340512754,50284.0,71,Tmall
2021-02,天猫,天猫超市,古井贡天猫超市,古井贡,637788241699,3298321.0,6108,Tmall
2021-03,天猫,天猫超市,古井贡天猫超市,古井贡,637788241699,22048.0,37,Tmall
2021-01,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,560196046231,2276975.0,1010,Tmall
2021-02,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,560196046231,916566.0,385,Tmall
2021-03,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,560196046231,89827.0,38,Tmall
2021-01,天猫,天猫超市,郎酒天猫超市,郎酒,595851406283,1654003.0,3247,Tmall
2021-02,天猫,天猫超市,郎酒天猫超市,郎酒,595851406283,1234924.0,2417,Tmall
2021-03,天猫,天猫超市,郎酒天猫超市,郎酒,595851406283,261180.0,535,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,530899138608,1333830.0,3268,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,530899138608,1250960.0,3066,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,530899138608,545580.0,1238,Tmall
2021-01,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,537389335286,2077330.0,2294,Tmall
2021-02,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,537389335286,531617.0,577,Tmall
2021-03,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,537389335286,500107.0,560,Tmall
2021-01,天猫,天猫超市,郎酒天猫超市,郎酒,557117896844,1838330.0,2320,Tmall
2021-02,天猫,天猫超市,郎酒天猫超市,郎酒,557117896844,956211.0,1210,Tmall
2021-03,天猫,天猫超市,郎酒天猫超市,郎酒,557117896844,265682.0,334,Tmall
2021-01,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,562342725440,1699802.0,9667,Tmall
2021-02,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,562342725440,1144004.0,6442,Tmall
2021-03,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,562342725440,175085.0,1114,Tmall
2021-01,天猫,天猫超市,习酒天猫超市,习酒,537541116663,2013916.0,5047,Tmall
2021-02,天猫,天猫超市,习酒天猫超市,习酒,537541116663,516734.0,1282,Tmall
2021-03,天猫,天猫超市,习酒天猫超市,习酒,537541116663,448414.0,1065,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,610188987059,1531122.0,1540,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,610188987059,857462.0,858,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,610188987059,437680.0,438,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,619719772389,2306173.0,460,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,619719772389,516399.0,91,Tmall
2021-01,天猫,天猫超市,古井贡天猫超市,古井贡,543186537626,1859068.0,5841,Tmall
2021-02,天猫,天猫超市,古井贡天猫超市,古井贡,543186537626,772431.0,2328,Tmall
2021-03,天猫,天猫超市,古井贡天猫超市,古井贡,543186537626,186428.0,669,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,581969377884,1352640.0,842,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,581969377884,975731.0,604,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,581969377884,482546.0,271,Tmall
2021-01,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,634116539399,1506244.0,5123,Tmall
2021-02,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,634116539399,663791.0,2241,Tmall
2021-03,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,634116539399,635938.0,2322,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,583573983232,2802498.0,1294,Tmall
2021-01,天猫,天猫超市,剑南春天猫超市,剑南春,523022786631,1428023.0,1630,Tmall
2021-02,天猫,天猫超市,剑南春天猫超市,剑南春,523022786631,1249394.0,1426,Tmall
2021-03,天猫,天猫超市,剑南春天猫超市,剑南春,523022786631,124452.0,128,Tmall
2021-01,天猫,天猫超市,国窖1573天猫超市,国窖1573,521600593441,2076609.0,328,Tmall
2021-02,天猫,天猫超市,国窖1573天猫超市,国窖1573,521600593441,522908.0,78,Tmall
2021-03,天猫,天猫超市,国窖1573天猫超市,国窖1573,521600593441,191744.0,28,Tmall
2021-01,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,526317601439,1268832.0,1493,Tmall
2021-02,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,526317601439,1057985.0,1251,Tmall
2021-03,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,526317601439,399598.0,484,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,570496331166,2525761.0,2683,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,570496331166,106571.0,110,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,570496331166,50461.0,48,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,612589914572,1529887.0,541,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,612589914572,653555.0,234,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,612589914572,492726.0,151,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,581964769284,1641541.0,899,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,581964769284,651324.0,330,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,581964769284,313558.0,153,Tmall
2021-01,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,618779740112,1714645.0,8028,Tmall
2021-02,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,618779740112,675791.0,3253,Tmall
2021-03,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,618779740112,169544.0,807,Tmall
2021-02,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,520671323425,1039441.0,528,Tmall
2021-01,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,520671323425,1005184.0,469,Tmall
2021-03,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,520671323425,497709.0,253,Tmall
2021-01,天猫,天猫超市,郎酒天猫超市,郎酒,592877358118,1472635.0,663,Tmall
2021-02,天猫,天猫超市,郎酒天猫超市,郎酒,592877358118,1003045.0,454,Tmall
2021-03,天猫,天猫超市,郎酒天猫超市,郎酒,592877358118,23902.0,11,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,583321117578,1883941.0,1007,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,583321117578,450894.0,229,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,583321117578,141301.0,69,Tmall
2021-01,天猫,天猫超市,牛栏山天猫超市,牛栏山,43266652218,1326007.0,7564,Tmall
2021-02,天猫,天猫超市,牛栏山天猫超市,牛栏山,43266652218,665313.0,3787,Tmall
2021-03,天猫,天猫超市,牛栏山天猫超市,牛栏山,43266652218,482026.0,2750,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,611356790413,1630793.0,1048,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,611356790413,526091.0,364,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,611356790413,241147.0,154,Tmall
2021-01,天猫,天猫超市,红星天猫超市,红星,543408548311,1833621.0,7578,Tmall
2021-02,天猫,天猫超市,红星天猫超市,红星,543408548311,271057.0,1114,Tmall
2021-03,天猫,天猫超市,红星天猫超市,红星,543408548311,230391.0,909,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,620100633136,2229852.0,558,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,620287714844,1661866.0,409,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,620287714844,310108.0,69,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,620287714844,243794.0,43,Tmall
2021-02,天猫,天猫超市,剑南春天猫超市,剑南春,18602297168,1287037.0,2938,Tmall
2021-01,天猫,天猫超市,剑南春天猫超市,剑南春,18602297168,791547.0,1807,Tmall
2021-03,天猫,天猫超市,剑南春天猫超市,剑南春,18602297168,126897.0,263,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,561267590798,1016263.0,455,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,561267590798,1000008.0,436,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,561267590798,178466.0,76,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,563679473922,1733049.0,2329,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,563679473922,298128.0,378,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,563679473922,126039.0,163,Tmall
2021-02,天猫,天猫超市,赖茅天猫超市,赖茅,538516223350,794716.0,4227,Tmall
2021-01,天猫,天猫超市,赖茅天猫超市,赖茅,538516223350,793891.0,4218,Tmall
2021-03,天猫,天猫超市,赖茅天猫超市,赖茅,538516223350,552592.0,2611,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,619723852963,1802000.0,279,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,619723852963,326111.0,50,Tmall
2021-03,天猫,天猫超市,五粮液天猫超市,五粮液,636131109598,1719671.0,804,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,636131109598,349904.0,163,Tmall
2021-01,天猫,天猫超市,西凤天猫超市,西凤,578433423512,829157.0,2585,Tmall
2021-03,天猫,天猫超市,西凤天猫超市,西凤,578433423512,650378.0,2410,Tmall
2021-02,天猫,天猫超市,西凤天猫超市,西凤,578433423512,575112.0,1848,Tmall
2021-01,天猫,天猫超市,西凤天猫超市,西凤,631155267179,1045778.0,1817,Tmall
2021-02,天猫,天猫超市,西凤天猫超市,西凤,631155267179,743436.0,1290,Tmall
2021-03,天猫,天猫超市,西凤天猫超市,西凤,631155267179,236230.0,415,Tmall
2021-01,天猫,天猫超市,古井贡天猫超市,古井贡,36327435502,1104184.0,1133,Tmall
2021-02,天猫,天猫超市,古井贡天猫超市,古井贡,36327435502,734368.0,750,Tmall
2021-03,天猫,天猫超市,古井贡天猫超市,古井贡,36327435502,132950.0,139,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,616220446400,796088.0,222,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,616220446400,640535.0,186,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,616220446400,518313.0,162,Tmall
2021-01,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,608047451793,990565.0,1071,Tmall
2021-02,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,608047451793,715292.0,764,Tmall
2021-03,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,608047451793,247572.0,272,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,25707208788,1184895.0,1780,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,25707208788,571403.0,834,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,25707208788,148353.0,215,Tmall
2021-01,天猫,天猫超市,郎酒天猫超市,郎酒,617398464304,1322244.0,1556,Tmall
2021-02,天猫,天猫超市,郎酒天猫超市,郎酒,617398464304,447935.0,547,Tmall
2021-03,天猫,天猫超市,郎酒天猫超市,郎酒,617398464304,128789.0,155,Tmall
2021-01,天猫,天猫超市,国窖1573天猫超市,国窖1573,521492807308,899522.0,795,Tmall
2021-02,天猫,天猫超市,国窖1573天猫超市,国窖1573,521492807308,835585.0,738,Tmall
2021-03,天猫,天猫超市,国窖1573天猫超市,国窖1573,521492807308,161084.0,143,Tmall
2021-01,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,43195539795,718201.0,1493,Tmall
2021-02,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,43195539795,682618.0,1395,Tmall
2021-03,天猫,天猫超市,汾酒天猫超市-久爱,汾酒,43195539795,493920.0,1115,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,596777073387,1037563.0,1984,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,596777073387,604604.0,1141,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,596777073387,252416.0,469,Tmall
2021-01,天猫,天猫超市,劲酒天猫超市,劲酒,523244595189,1072810.0,12270,Tmall
2021-02,天猫,天猫超市,劲酒天猫超市,劲酒,523244595189,677498.0,7528,Tmall
2021-03,天猫,天猫超市,劲酒天猫超市,劲酒,523244595189,98410.0,1093,Tmall
2021-01,天猫,天猫超市,郎酒天猫超市,郎酒,600115149254,1041799.0,468,Tmall
2021-02,天猫,天猫超市,郎酒天猫超市,郎酒,600115149254,419323.0,192,Tmall
2021-03,天猫,天猫超市,郎酒天猫超市,郎酒,600115149254,384271.0,170,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,637290640029,1369517.0,223,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,637290640029,464701.0,71,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,590576772282,1212612.0,12037,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,590576772282,372502.0,3721,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,590576772282,196112.0,2240,Tmall
2021-01,天猫,天猫超市,劲酒天猫超市,劲酒,555744727628,1015268.0,3020,Tmall
2021-02,天猫,天猫超市,劲酒天猫超市,劲酒,555744727628,617873.0,1836,Tmall
2021-03,天猫,天猫超市,劲酒天猫超市,劲酒,555744727628,145724.0,428,Tmall
2021-01,天猫,天猫超市,劲酒天猫超市,劲酒,537498345560,1114994.0,9951,Tmall
2021-02,天猫,天猫超市,劲酒天猫超市,劲酒,537498345560,567771.0,4894,Tmall
2021-03,天猫,天猫超市,劲酒天猫超市,劲酒,537498345560,58436.0,498,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,623448550322,1719537.0,76,Tmall
2021-02,天猫,天猫超市,牛栏山天猫超市,牛栏山,525501385105,789871.0,1018,Tmall
2021-01,天猫,天猫超市,牛栏山天猫超市,牛栏山,525501385105,702224.0,851,Tmall
2021-03,天猫,天猫超市,牛栏山天猫超市,牛栏山,525501385105,222692.0,295,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,563574192612,1060748.0,2926,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,563574192612,571818.0,1580,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,563574192612,68367.0,189,Tmall
2021-01,天猫,天猫超市,习酒天猫超市,习酒,44669371475,799183.0,925,Tmall
2021-03,天猫,天猫超市,习酒天猫超市,习酒,44669371475,474850.0,544,Tmall
2021-02,天猫,天猫超市,习酒天猫超市,习酒,44669371475,425961.0,529,Tmall
2021-01,天猫,天猫超市,红星天猫超市,红星,43250741723,975274.0,5556,Tmall
2021-02,天猫,天猫超市,红星天猫超市,红星,43250741723,428312.0,2340,Tmall
2021-03,天猫,天猫超市,红星天猫超市,红星,43250741723,267724.0,1362,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,620648307976,1085148.0,195,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,620648307976,580992.0,104,Tmall
2021-02,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,623048089752,826439.0,377,Tmall
2021-01,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,623048089752,582615.0,252,Tmall
2021-03,天猫,天猫超市,泸州老窖天猫超市-久爱,泸州老窖,623048089752,235926.0,103,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,563572600553,1246569.0,4091,Tmall
2021-03,天猫,天猫超市,洋河天猫超市,洋河,563572600553,219757.0,727,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,563572600553,171534.0,517,Tmall
2021-01,天猫,天猫超市,五粮液天猫超市,五粮液,529731210088,1167116.0,6785,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,529731210088,305494.0,1808,Tmall
2021-03,天猫,天猫超市,五粮液天猫超市,五粮液,529731210088,165035.0,976,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,638661981822,1634320.0,254,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,614808083965,1601160.0,728,Tmall
2021-01,天猫,天猫超市,洋河天猫超市,洋河,630409722856,1574938.0,4393,Tmall
2021-02,天猫,天猫超市,洋河天猫超市,洋河,630409722856,3771.0,11,Tmall
2021-02,天猫,天猫超市,茅台天猫超市,茅台,578401270211,732420.0,503,Tmall
2021-03,天猫,天猫超市,茅台天猫超市,茅台,578401270211,666291.0,430,Tmall
2021-01,天猫,天猫超市,茅台天猫超市,茅台,578401270211,147575.0,95,Tmall
2021-01,天猫,天猫超市,五粮液天猫超市,五粮液,612184071283,1055104.0,1094,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,612184071283,382244.0,399,Tmall
2021-03,天猫,天猫超市,五粮液天猫超市,五粮液,612184071283,107957.0,113,Tmall
2021-02,天猫,天猫超市,五粮液天猫超市,五粮液,632398568667,1408179.0,2157,Tmall
2021-01,天猫,天猫超市,五粮液天猫超市,五粮液,632398568667,97934.0,144,Tmall
