Store Type_Flagship,Store Type_Mall Flagship,Store Type_Mall Store,Store Type_Official Flagship,Store Type_Other,Store Type_Specialty Store,Brand Name Encoded,is_top,Sales Month_2021-04,Sales Month_2021-05,Sales Month_2021-06,Sales Month_2021-07,Sales Month_2021-08,Sales Month_2021-09,Sales Month_2021-10,Sales Month_2021-11,Sales Month_2021-12,is_promote,Sales Lag 1,Sales Lag 2,Sales Lag 3,Sales Rolling Mean,Sales Quantity
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,False,False,False,False,False,True,1,10717.0,11362.0,14307.0,8582.333333333334,3668
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,False,False,False,False,False,True,1,3668.0,10717.0,11362.0,5522.333333333333,2182
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,False,False,False,False,False,True,1,2182.0,3668.0,10717.0,2550.3333333333335,1801
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,False,False,False,False,False,True,1,1801.0,2182.0,3668.0,1927.0,1798
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,False,False,False,False,False,True,1,1798.0,1801.0,2182.0,1507.6666666666667,924
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,True,False,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,5375
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,True,False,False,False,False,False,False,1,5375.0,0.0,0.0,0.0,4450
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,True,False,False,False,False,False,0,4450.0,5375.0,0.0,3831.6666666666665,1670
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,True,False,False,False,False,False,0,1670.0,4450.0,5375.0,2085.3333333333335,136
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,False,False,True,False,False,False,1,136.0,1670.0,4450.0,1156.3333333333333,1663
